Account,Month,Recognized,MH,Org_name
032 - Forstrong - ON - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 7.97 memberships at $6.00,8/1/2018 0:00:00,47.82,0,032 - Forstrong global Asset Management Inc.
032 - Forstrong - ON - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 8.03 memberships at $6.00,10/1/2018 0:00:00,48.18,0,032 - Forstrong global Asset Management Inc.
032 - Forstrong - ON - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 8.87 memberships at $6.00,9/1/2018 0:00:00,53.22,0,032 - Forstrong global Asset Management Inc.
10679313 Canada inc. (Attraction Radio) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 71.00 adhésions à $9.00,11/1/2018 0:00:00,639,0,
10679313 Canada inc. (Attraction Radio) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 03-31 2018 ---- 66.42 adhésions à $9.00,10/1/2018 0:00:00,597.78,0,
9009-3253 Quebec Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 4.00 adhésions à $9.00,8/1/2018 0:00:00,36,0,
9009-3253 Quebec Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 4.00 adhésions à $9.00,11/1/2018 0:00:00,36,0,
9009-3253 Quebec Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 4.00 adhésions à $9.00,10/1/2018 0:00:00,36,0,
9009-3253 Quebec Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 4.00 adhésions à $9.00,9/1/2018 0:00:00,36,0,
9111-5915 Québec Inc. (Collision Carstar Pro-Expert) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018,8/1/2018 0:00:00,200,0,
9111-5915 Québec Inc. (Collision Carstar Pro-Expert) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018,11/1/2018 0:00:00,200,0,
9111-5915 Québec Inc. (Collision Carstar Pro-Expert) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018,10/1/2018 0:00:00,200,0,
9111-5915 Québec Inc. (Collision Carstar Pro-Expert) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018,9/1/2018 0:00:00,200,0,
A. Bisson et fils ltée et ses filiales - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 35.00 adhésions à $9.00,8/1/2018 0:00:00,315,0,
A. Bisson et fils ltée et ses filiales - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 36.63 adhésions à $9.00,11/1/2018 0:00:00,329.67,0,
A. Bisson et fils ltée et ses filiales - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 35.55 adhésions à $9.00,10/1/2018 0:00:00,319.95,0,
A. Bisson et fils ltée et ses filiales - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 35.00 adhésions à $9.00,9/1/2018 0:00:00,315,0,
A. Bisson et fils ltée et ses filiales - Round off difference,11/1/2018 0:00:00,-0.01,0,
A. Bisson et fils ltée et ses filiales - Round off difference,10/1/2018 0:00:00,0.01,0,
A+ ENTREPRENEURS GENERAUX - Unlimited access to nurses and physicians on Dialogue platform.,11/1/2018 0:00:00,149.31,0,GWL (A+ ENTREPRENEURS GENERAUX)
A+ ENTREPRENEURS GENERAUX - Unlimited access to nurses and physicians on Dialogue platform.,10/1/2018 0:00:00,113.76,0,GWL (A+ ENTREPRENEURS GENERAUX)
A+ ENTREPRENEURS GENERAUX - Unlimited access to nurses and physicians on Dialogue platform.,9/1/2018 0:00:00,113.76,0,GWL (A+ ENTREPRENEURS GENERAUX)
A+ ENTREPRENEURS GENERAUX - Unlimited access to nurses and physicians on Dialogue platform.,8/1/2018 0:00:00,113.76,0,GWL (A+ ENTREPRENEURS GENERAUX)
ABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 329.94 adhésions à $10.75,8/1/2018 0:00:00,3546.86,0,
ABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 292.37 adhésions à $10.75,11/1/2018 0:00:00,3142.98,0,
ABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 306.13 adhésions à $10.75,10/1/2018 0:00:00,3290.9,0,
ABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 315.43 adhésions à $10.75,9/1/2018 0:00:00,3390.87,0,
ABS Inc. - Round off difference,10/1/2018 0:00:00,0.01,0,
AdGear Technologies Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 71.39 adhésions à $10.00,8/1/2018 0:00:00,713.9,0,
AdGear Technologies Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 73.83 adhésions à $10.00,11/1/2018 0:00:00,738.3,0,
AdGear Technologies Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 72.39 adhésions à $10.00,10/1/2018 0:00:00,723.9,0,
AdGear Technologies Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 70.20 adhésions à $10.00,9/1/2018 0:00:00,702,0,
AdGear Technologies Inc - Round off difference,11/1/2018 0:00:00,0.01,0,
AdGear Technologies Inc - Round off difference,10/1/2018 0:00:00,0.01,0,
AgileDSS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 27-31 2018 ---- 6.65 adhésions à $10.00,8/1/2018 0:00:00,66.5,0,
AgileDSS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 42.13 adhésions à $10.00,11/1/2018 0:00:00,421.3,0,
AgileDSS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 41.97 adhésions à $10.00,10/1/2018 0:00:00,419.7,0,
AgileDSS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 41.73 adhésions à $10.00,9/1/2018 0:00:00,417.3,0,
AgileDSS Inc. - Round off difference,10/1/2018 0:00:00,0.01,0,
AgileDSS Inc. - Round off difference,9/1/2018 0:00:00,0.01,0,
Aheeva - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 12.00 adhésions à $12.00,8/1/2018 0:00:00,144,0,
Aheeva - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 12.00 adhésions à $12.00,11/1/2018 0:00:00,144,0,
Aheeva - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 12.00 adhésions à $12.00,10/1/2018 0:00:00,144,0,
Aheeva - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 12.00 adhésions à $12.00,9/1/2018 0:00:00,144,0,
Aimco Solrec - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 23.00 memberships at $9.00,8/1/2018 0:00:00,207,0,
Aimco Solrec - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 23.00 memberships at $9.00,11/1/2018 0:00:00,207,0,
Aimco Solrec - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 23.00 memberships at $9.00,10/1/2018 0:00:00,207,0,
Aimco Solrec - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 23.00 memberships at $9.00,9/1/2018 0:00:00,207,0,
Air Canada Rouge LP - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 09-31 2018 ---- 1.48 memberships at $6.00,8/1/2018 0:00:00,8.88,0,
Air Canada Rouge LP - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 1.00 memberships at $6.00,11/1/2018 0:00:00,6,0,
Air Canada Rouge LP - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 1.94 memberships at $6.00,10/1/2018 0:00:00,11.64,0,
Air Canada Rouge LP - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 2.00 memberships at $6.00,9/1/2018 0:00:00,12,0,
Air Canada Rouge LP - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 09-31 2018 ---- 22.90 memberships at $6.00,8/1/2018 0:00:00,137.4,0,
Air Canada Rouge LP - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 30.00 memberships at $6.00,11/1/2018 0:00:00,180,0,
Air Canada Rouge LP - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 30.03 memberships at $6.00,10/1/2018 0:00:00,180.18,0,
Air Canada Rouge LP - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 30.00 memberships at $6.00,9/1/2018 0:00:00,180,0,
Air Canada Rouge LP - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 09-31 2018 ---- 4.45 adhésions à $6.00,8/1/2018 0:00:00,26.7,0,
Air Canada Rouge LP - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 5.40 adhésions à $6.00,11/1/2018 0:00:00,32.4,0,
Air Canada Rouge LP - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 6.00 adhésions à $6.00,10/1/2018 0:00:00,36,0,
Air Canada Rouge LP - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 6.00 adhésions à $6.00,9/1/2018 0:00:00,36,0,
AlayaCare - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 67.90 adhésions à $12.00,8/1/2018 0:00:00,814.8,0,
AlayaCare - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 74.87 adhésions à $12.00,11/1/2018 0:00:00,898.44,0,
AlayaCare - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 70.26 adhésions à $12.00,10/1/2018 0:00:00,843.12,0,
AlayaCare - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 70.00 adhésions à $12.00,9/1/2018 0:00:00,840,0,
Alcon Canada Inc. - AB - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 7.80 adhésions à $7.00,9/1/2018 0:00:00,54.6,0,
Alcon Canada Inc. - BC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 10.40 adhésions à $7.00,9/1/2018 0:00:00,72.8,0,
Alcon Canada Inc. - NB - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 0.87 adhésions à $7.00,9/1/2018 0:00:00,6.09,0,
Alcon Canada Inc. - NS - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 3.47 adhésions à $7.00,9/1/2018 0:00:00,24.29,0,
Alcon Canada Inc. - NS - Round off difference,9/1/2018 0:00:00,-0.01,0,
Alcon Canada Inc. - ON - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 162.93 adhésions à $7.00,9/1/2018 0:00:00,1140.51,0,
Alcon Canada Inc. - ON - Round off difference,9/1/2018 0:00:00,0.01,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - November 01-30 2018  - BC",11/1/2018 0:00:00,91,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - November 01-30 2018  - NS",11/1/2018 0:00:00,28,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - November 01-30 2018 - NB",11/1/2018 0:00:00,7,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - November 01-30 2018 - ON",11/1/2018 0:00:00,1337.91,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - October 01-31 2018  - BC",10/1/2018 0:00:00,88.55,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - October 01-31 2018  - NS",10/1/2018 0:00:00,28,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - October 01-31 2018 - NB",10/1/2018 0:00:00,7,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access - October 01-31 2018 - ON",10/1/2018 0:00:00,1325.03,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access -November 01-30 2018  - AB",11/1/2018 0:00:00,56,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access -October 01-31 2018  - AB",10/1/2018 0:00:00,58.73,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access- November 01-30 2018  - QC",11/1/2018 0:00:00,161,0,
"Alcon Canada Inc. - QC - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access- October 01-31 2018  - QC",10/1/2018 0:00:00,161,0,
Alcon Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 19.93 adhésions à $7.00,9/1/2018 0:00:00,139.51,0,
Alcon Canada Inc. - QC - Round off difference,9/1/2018 0:00:00,0.01,0,
Alliance Avantages Sociaux - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018,8/1/2018 0:00:00,200,0,
Alliance Avantages Sociaux - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018,11/1/2018 0:00:00,200,0,
Alliance Avantages Sociaux - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018,10/1/2018 0:00:00,200,0,
Alliance Avantages Sociaux - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018,9/1/2018 0:00:00,200,0,
